2020-08-28 22:30:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598668190000000000
2020-08-31 01:15:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:15:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598850900000000000
2020-08-31 01:15:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598850910000000000
2020-08-31 01:15:29 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-31 01:15:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:15:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598850920000000000
2020-08-31 01:15:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598850930000000000
2020-08-31 01:15:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598850940000000000
2020-08-31 01:16:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:16:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598850950000000000
2020-08-31 01:16:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598850960000000000
2020-08-31 01:16:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598850970000000000
2020-08-31 01:16:29 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-31 01:16:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:16:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598850980000000000
2020-08-31 01:16:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598850990000000000
2020-08-31 01:16:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851000000000000
2020-08-31 01:17:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:17:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851010000000000
2020-08-31 01:17:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851020000000000
2020-08-31 01:17:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851030000000000
2020-08-31 01:17:29 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-31 01:17:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:17:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851040000000000
2020-08-31 01:17:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851050000000000
2020-08-31 01:17:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851060000000000
2020-08-31 01:18:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851070000000000
2020-08-31 01:18:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:18:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851080000000000
2020-08-31 01:18:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851090000000000
2020-08-31 01:18:29 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-31 01:18:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851100000000000
2020-08-31 01:18:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:18:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851110000000000
2020-08-31 01:18:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851120000000000
2020-08-31 01:19:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:19:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851130000000000
2020-08-31 01:19:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851140000000000
2020-08-31 01:19:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851150000000000
2020-08-31 01:19:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:19:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851160000000000
2020-08-31 01:19:39 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-31 01:19:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851170000000000
2020-08-31 01:19:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851180000000000
2020-08-31 01:20:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:20:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851190000000000
2020-08-31 01:20:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851200000000000
2020-08-31 01:20:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851210000000000
2020-08-31 01:20:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:20:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851220000000000
2020-08-31 01:20:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851230000000000
2020-08-31 01:20:49 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-31 01:20:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851240000000000
2020-08-31 01:21:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851250000000000
2020-08-31 01:21:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:21:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851260000000000
2020-08-31 01:21:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851270000000000
2020-08-31 01:21:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851280000000000
2020-08-31 01:21:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:21:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851290000000000
2020-08-31 01:21:49 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-31 01:21:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851300000000000
2020-08-31 01:22:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:22:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851310000000000
2020-08-31 01:22:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851320000000000
2020-08-31 01:22:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851330000000000
2020-08-31 01:22:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851340000000000
2020-08-31 01:22:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:22:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851350000000000
2020-08-31 01:22:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851360000000000
2020-08-31 01:22:59 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-31 01:23:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:23:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851370000000000
2020-08-31 01:23:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851380000000000
2020-08-31 01:23:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851390000000000
2020-08-31 01:23:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:23:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851400000000000
2020-08-31 01:23:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851410000000000
2020-08-31 01:23:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851420000000000
2020-08-31 01:24:09 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-31 01:24:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851430000000000
2020-08-31 01:24:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:24:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851440000000000
2020-08-31 01:24:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851450000000000
2020-08-31 01:24:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851460000000000
2020-08-31 01:24:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:24:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851470000000000
2020-08-31 01:24:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851480000000000
2020-08-31 01:25:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:25:09 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-31 01:25:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851490000000000
2020-08-31 01:25:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851500000000000
2020-08-31 01:25:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851510000000000
2020-08-31 01:25:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:25:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851520000000000
2020-08-31 01:25:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851530000000000
2020-08-31 01:25:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851540000000000
2020-08-31 01:26:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851550000000000
2020-08-31 01:26:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:26:09 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-31 01:26:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851560000000000
2020-08-31 01:26:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851570000000000
2020-08-31 01:26:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851580000000000
2020-08-31 01:26:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:26:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851590000000000
2020-08-31 01:26:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851600000000000
2020-08-31 01:27:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851610000000000
2020-08-31 01:27:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:27:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851620000000000
2020-08-31 01:27:19 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-31 01:27:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851630000000000
2020-08-31 01:27:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:27:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851640000000000
2020-08-31 01:27:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851650000000000
2020-08-31 01:27:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851660000000000
2020-08-31 01:28:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:28:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851670000000000
2020-08-31 01:28:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851680000000000
2020-08-31 01:28:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851690000000000
2020-08-31 01:28:29 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-31 01:28:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851700000000000
2020-08-31 01:28:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:28:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851710000000000
2020-08-31 01:28:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851720000000000
2020-08-31 01:29:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851730000000000
2020-08-31 01:29:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:29:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851740000000000
2020-08-31 01:29:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851750000000000
2020-08-31 01:29:29 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-31 01:29:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851760000000000
2020-08-31 01:29:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:29:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851770000000000
2020-08-31 01:29:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851780000000000
2020-08-31 01:30:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851790000000000
2020-08-31 01:30:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:30:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851800000000000
2020-08-31 01:30:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851810000000000
2020-08-31 01:30:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-31 01:30:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851820000000000
2020-08-31 01:30:39 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-31 01:30:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851830000000000
2020-08-31 01:30:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851840000000000
2020-08-31 01:31:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598851850000000000
2020-08-31 01:31:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
